date,tt,rh,pp,ws,wd,sr,rr
2024-03-30 09:10:00+00,30.27,73.61,1002.105,1.347,299.6,0.047,0.0
2024-03-30 09:20:00+00,28.65,72.21,1002.345,4.074,308.7,0.297,0.0
2024-03-30 09:30:00+00,26.96,78.74,1002.545,1.633,311.1,0.0,0.0
2024-03-30 09:40:00+00,26.58,82.7,1002.525,3.019,274.6,0.437,4.6
2024-03-30 09:50:00+00,26.16,93.8,1002.525,2.225,274.7,8.81,3.8
2024-03-30 10:00:00+00,26.16,93.9,1002.615,1.214,264.7,6.714,0.2
2024-03-30 10:10:00+00,25.82,94.2,1003.125,0.991,176.7,2.275,0.0
2024-03-30 10:20:00+00,25.84,94.7,1003.39,0.351,214.4,2.472,0.0
2024-03-30 10:30:00+00,25.89,95.1,1003.285,0.915,254.0,3.726,0.0
2024-03-30 10:40:00+00,25.77,94.9,1003.05,0.852,214.1,4.04,0.0
2024-03-30 10:50:00+00,25.74,94.5,1003.29,0.623,181.7,1.919,0.0
2024-03-30 11:00:00+00,25.67,94.7,1003.44,1.141,258.9,0.262,0.0
2024-03-30 11:10:00+00,25.64,94.5,1003.595,0.678,261.2,0.0,0.0
2024-03-30 11:20:00+00,25.61,94.5,1003.745,0.82,268.7,0.0,0.0
2024-03-30 11:30:00+00,25.68,94.6,1003.945,0.792,277.6,0.0,0.0
2024-03-30 11:40:00+00,25.77,94.8,1004.05,0.297,265.3,0.0,0.0
2024-03-30 11:50:00+00,25.84,95.1,1004.25,0.151,269.1,0.0,0.0
2024-03-30 12:00:00+00,25.89,95.3,1004.365,0.336,264.0,0.0,0.0
2024-03-30 12:10:00+00,25.93,95.4,1004.66,0.016,189.2,0.0,0.0
2024-03-30 12:20:00+00,25.93,95.5,1004.845,0.416,217.6,0.0,0.0
2024-03-30 12:30:00+00,26.02,95.6,1005.0,0.216,247.6,0.0,0.0
2024-03-30 12:40:00+00,26.15,95.7,1005.0,0.114,224.1,0.0,0.0
2024-03-30 12:50:00+00,26.2,95.7,1005.05,0.095,211.5,0.0,0.0
2024-03-30 13:00:00+00,26.19,95.7,1005.0,0.157,272.5,0.0,0.0
2024-03-30 13:10:00+00,26.19,95.8,1005.035,0.179,271.8,0.0,0.0
2024-03-30 13:20:00+00,26.2,95.8,1005.155,0.028,226.9,0.0,0.0
2024-03-30 13:30:00+00,26.23,95.9,1005.28,0.0,228.3,0.0,0.0
2024-03-30 13:40:00+00,26.31,96.0,1005.2,0.139,266.6,0.0,0.0
2024-03-30 13:50:00+00,26.3,96.0,1005.2,0.204,222.5,0.0,0.0
2024-03-30 14:00:00+00,26.26,96.0,1005.325,0.382,264.3,0.0,0.0
2024-03-30 14:10:00+00,26.29,96.0,1005.575,0.123,258.7,0.0,0.0
2024-03-30 14:20:00+00,26.4,96.1,1005.805,0.053,227.5,0.262,0.0
2024-03-30 14:30:00+00,26.55,96.2,1005.95,0.0,203.7,0.016,0.0
2024-03-30 14:40:00+00,26.54,96.1,1006.0,0.033,196.6,0.0,0.0
2024-03-30 14:50:00+00,26.53,96.1,1006.025,0.189,223.9,0.0,0.0
2024-03-30 15:00:00+00,26.53,96.1,1006.1,0.144,251.7,0.0,0.0
2024-03-30 15:10:00+00,26.6,96.1,1006.075,0.057,224.7,0.0,0.0
2024-03-30 15:20:00+00,26.57,96.1,1005.955,0.683,273.8,0.0,0.0
2024-03-30 15:30:00+00,26.55,96.1,1006.13,0.412,242.1,0.0,0.0
2024-03-30 15:40:00+00,26.61,96.1,1006.085,0.905,268.2,0.0,0.0
2024-03-30 15:50:00+00,26.62,95.9,1006.075,0.983,269.3,0.0,0.0
2024-03-30 16:00:00+00,26.62,95.7,1006.115,0.549,251.2,0.0,0.0
2024-03-30 16:10:00+00,26.66,95.6,1006.1,0.404,239.5,0.0,0.0
2024-03-30 16:20:00+00,26.62,95.4,1006.04,0.369,273.4,0.0,0.0
2024-03-30 16:30:00+00,26.61,95.3,1005.86,0.253,265.9,0.0,0.0
2024-03-30 16:40:00+00,26.64,95.4,1005.795,0.235,243.9,0.0,0.0
2024-03-30 16:50:00+00,26.64,95.5,1005.7,0.28,212.2,0.0,0.0
2024-03-30 17:00:00+00,26.66,95.6,1005.63,0.429,225.7,0.0,0.0
2024-03-30 17:10:00+00,26.64,95.5,1005.41,0.152,238.8,0.0,0.0
2024-03-30 17:20:00+00,26.55,95.3,1005.365,0.617,276.5,0.0,0.0
2024-03-30 17:30:00+00,26.56,95.2,1005.29,0.664,283.8,0.0,0.0
2024-03-30 17:40:00+00,26.55,94.9,1005.13,0.811,278.7,0.0,0.0
2024-03-30 17:50:00+00,26.51,94.4,1004.88,0.789,279.9,0.0,0.0
2024-03-30 18:00:00+00,26.43,92.9,1004.775,0.715,285.2,0.149,0.0
2024-03-30 18:10:00+00,26.45,92.8,1004.755,0.501,275.6,0.015,0.0
2024-03-30 18:20:00+00,26.42,92.6,1004.645,0.577,259.7,0.0,0.0
2024-03-30 18:30:00+00,26.37,92.9,1004.6,0.151,230.9,0.151,0.0
2024-03-30 18:40:00+00,26.38,93.3,1004.69,0.043,224.6,0.096,0.0
2024-03-30 18:50:00+00,26.46,94.0,1004.67,0.373,278.0,0.0,0.0
2024-03-30 19:00:00+00,26.44,94.0,1004.495,0.251,269.8,0.0,0.0
2024-03-30 19:10:00+00,26.41,94.2,1004.45,0.096,272.8,0.0,0.0
2024-03-30 19:20:00+00,26.39,94.2,1004.375,0.339,269.3,0.0,0.0
2024-03-30 19:30:00+00,26.29,94.1,1004.3,0.27,268.3,0.0,0.0
2024-03-30 19:40:00+00,26.23,94.3,1004.325,0.413,247.6,0.0,0.0
2024-03-30 19:50:00+00,26.17,94.4,1004.24,0.562,271.7,0.0,0.0
2024-03-30 20:00:00+00,26.09,94.4,1004.135,0.159,279.8,0.0,0.0
2024-03-30 20:10:00+00,26.07,94.5,1003.945,0.238,251.5,0.0,0.0
2024-03-30 20:20:00+00,25.99,94.5,1003.8,0.219,258.2,0.0,0.0
2024-03-30 20:30:00+00,25.97,94.8,1003.725,0.169,275.5,0.0,0.0
2024-03-30 20:40:00+00,25.99,95.1,1003.855,0.385,267.6,0.0,0.0
2024-03-30 20:50:00+00,25.96,95.2,1003.965,0.154,239.1,0.0,0.0
2024-03-30 21:00:00+00,25.99,95.3,1003.825,0.107,272.5,0.0,0.0
2024-03-30 21:10:00+00,26.03,95.5,1003.91,0.0,263.1,0.0,0.0
2024-03-30 21:20:00+00,26.12,95.6,1003.945,0.0,266.5,0.0,0.0
2024-03-30 21:30:00+00,26.2,95.7,1004.0,0.038,299.9,0.0,0.0
2024-03-30 21:40:00+00,26.22,95.6,1003.86,0.267,276.0,0.0,0.0
2024-03-30 21:50:00+00,26.08,95.5,1003.76,0.078,293.2,0.0,0.0
2024-03-30 22:00:00+00,26.05,95.6,1003.81,0.225,274.0,0.0,0.0
2024-03-30 22:10:00+00,25.98,95.6,1004.03,0.016,266.9,0.0,0.0
2024-03-30 22:20:00+00,25.93,95.7,1004.185,0.081,324.5,0.0,0.0
2024-03-30 22:30:00+00,25.92,95.9,1004.23,0.252,319.4,0.0,0.0
2024-03-30 22:40:00+00,25.86,95.9,1004.47,0.049,256.2,0.0,0.0
2024-03-30 22:50:00+00,25.86,96.0,1004.67,0.184,293.8,0.017,0.0
2024-03-30 23:00:00+00,25.89,96.1,1004.735,0.0,324.0,2.284,0.0
2024-03-30 23:10:00+00,25.86,96.1,1004.765,0.282,308.2,14.25,0.0
2024-03-30 23:20:00+00,25.94,96.2,1004.89,0.172,313.3,30.48,0.0
2024-03-30 23:30:00+00,26.09,96.3,1005.005,0.0,284.5,47.38,0.0
2024-03-30 23:40:00+00,26.28,96.4,1005.15,0.024,300.7,75.37,0.0
2024-03-30 23:50:00+00,26.5,96.4,1005.34,0.041,297.4,99.8,0.0
2024-03-31 00:00:00+00,26.64,96.3,1005.4,0.131,299.8,118.0,0.0
2024-03-31 00:10:00+00,26.75,95.8,1005.42,0.222,302.3,123.7,0.0
2024-03-31 00:20:00+00,27.05,93.8,1005.565,0.0,305.4,123.1,0.0
2024-03-31 00:30:00+00,27.62,90.6,1005.765,0.0,300.5,149.3,0.0
2024-03-31 00:40:00+00,28.35,87.2,1005.74,0.075,303.5,207.8,0.0
2024-03-31 00:50:00+00,28.97,81.3,1005.62,0.258,303.9,341.6,0.0
2024-03-31 01:00:00+00,29.6,78.79,1005.6,0.276,302.3,403.8,0.0
2024-03-31 01:10:00+00,30.12,75.05,1005.6,0.297,297.2,458.9,0.0
2024-03-31 01:20:00+00,30.49,72.66,1005.57,0.81,299.8,515.5,0.0
2024-03-31 01:30:00+00,30.71,70.59,1005.555,1.009,293.4,559.1,0.0
2024-03-31 01:40:00+00,30.95,69.01,1005.595,0.929,292.9,608.0,0.0
2024-03-31 01:50:00+00,31.45,68.08,1005.575,0.623,292.9,647.7,0.0
2024-03-31 02:00:00+00,31.61,67.15,1005.61,0.456,299.7,697.7,0.0
2024-03-31 02:10:00+00,31.79,65.04,1005.74,1.312,311.4,745.8,0.0
2024-03-31 02:20:00+00,32.02,64.23,1005.83,0.591,318.1,790.4,0.0
2024-03-31 02:30:00+00,32.57,62.59,1005.8,0.498,311.9,825.0,0.0
2024-03-31 02:40:00+00,32.86,61.03,1005.76,0.33,305.6,864.0,0.0
2024-03-31 02:50:00+00,33.19,60.58,1005.74,0.828,321.7,900.0,0.0
2024-03-31 03:00:00+00,33.24,59.86,1005.715,0.586,320.8,948.0,0.0
2024-03-31 03:10:00+00,33.46,58.83,1005.7,0.566,305.9,970.0,0.0
2024-03-31 03:20:00+00,33.47,57.9,1005.68,0.36,306.8,955.0,0.0
2024-03-31 03:30:00+00,33.79,57.48,1005.53,0.771,309.9,780.2,0.0
2024-03-31 03:40:00+00,33.81,55.88,1005.27,0.253,293.5,1075.0,0.0
2024-03-31 03:50:00+00,34.29,55.9,1004.995,0.218,312.8,1084.0,0.0
2024-03-31 04:00:00+00,34.2,53.19,1004.785,0.398,309.1,830.0,0.0
2024-03-31 04:10:00+00,34.48,52.44,1004.62,0.519,280.1,1117.0,0.0
2024-03-31 04:20:00+00,34.78,50.97,1004.495,0.396,267.8,1181.0,0.0
2024-03-31 04:30:00+00,35.09,51.63,1004.34,0.09,272.8,1201.0,0.0
2024-03-31 04:40:00+00,35.95,47.18,1004.1,0.169,272.7,1159.0,0.0
2024-03-31 04:50:00+00,35.89,47.71,1003.785,0.159,278.6,1097.0,0.0
2024-03-31 05:00:00+00,36.25,48.35,1003.56,0.473,282.5,979.0,0.0
2024-03-31 05:10:00+00,35.9,46.6,1003.375,0.161,284.2,664.0,0.0
2024-03-31 05:20:00+00,35.75,47.82,1003.24,0.183,271.3,346.5,0.0
2024-03-31 05:30:00+00,34.83,48.56,1003.06,0.151,272.5,287.5,0.0
2024-03-31 05:40:00+00,34.44,57.37,1002.975,0.166,289.7,502.7,0.0
2024-03-31 05:50:00+00,35.06,56.7,1002.84,0.808,301.6,747.1,0.0
2024-03-31 06:00:00+00,34.82,55.87,1002.8,0.168,289.7,235.0,0.0
2024-03-31 06:10:00+00,34.11,57.83,1002.67,0.023,264.4,253.1,0.0
2024-03-31 06:20:00+00,33.93,58.31,1002.525,0.016,284.2,233.0,0.0
2024-03-31 06:30:00+00,33.87,60.33,1002.275,0.0,273.3,199.2,0.0
2024-03-31 06:40:00+00,33.66,61.36,1002.02,0.128,324.6,378.7,0.0
2024-03-31 06:50:00+00,34.27,56.37,1001.9,0.055,261.9,922.0,0.0
2024-03-31 07:00:00+00,34.82,57.39,1001.88,0.973,262.4,534.7,0.0
2024-03-31 07:10:00+00,32.89,64.37,1002.0,1.643,229.2,134.9,0.0
2024-03-31 07:20:00+00,29.75,77.97,1001.775,1.942,167.6,127.3,0.2
2024-03-31 07:30:00+00,28.41,85.9,1001.8,1.455,199.4,116.9,0.0
2024-03-31 07:40:00+00,28.43,86.7,1001.8,1.32,224.0,79.52,0.0
2024-03-31 07:50:00+00,28.39,85.4,1001.93,1.091,219.2,76.93,0.0
2024-03-31 08:00:00+00,28.07,82.3,1001.96,0.857,308.5,76.9,0.0
2024-03-31 08:10:00+00,27.96,76.68,1001.965,0.833,313.3,58.98,0.0
2024-03-31 08:20:00+00,27.79,79.16,1001.56,0.678,260.9,81.9,0.0
2024-03-31 08:30:00+00,27.95,77.37,1001.415,0.38,301.0,95.6,0.0
2024-03-31 08:40:00+00,28.0,74.67,1001.65,1.012,291.6,85.6,0.0
2024-03-31 08:50:00+00,27.66,78.24,1002.06,0.241,312.3,74.58,0.0
2024-03-31 09:00:00+00,27.53,79.55,1001.975,0.406,276.3,57.77,0.0
2024-03-31 09:10:00+00,27.41,79.51,1001.845,0.418,284.0,60.32,0.0
2024-03-31 09:20:00+00,27.51,77.05,1002.215,0.713,286.0,34.36,0.0
2024-03-31 09:30:00+00,27.62,77.41,1002.21,0.569,276.8,40.39,0.0
2024-03-31 09:40:00+00,27.65,78.83,1002.425,0.14,273.7,42.05,0.0
2024-03-31 09:50:00+00,27.73,80.3,1002.795,0.181,293.3,34.11,0.0
2024-03-31 10:00:00+00,27.93,81.1,1002.845,0.488,312.4,35.67,0.0
2024-03-31 10:10:00+00,28.13,82.4,1002.865,0.569,307.9,31.14,0.0
2024-03-31 10:20:00+00,28.23,82.0,1003.055,0.538,304.0,19.94,0.0
2024-03-31 10:30:00+00,28.22,82.1,1003.275,0.576,301.3,14.62,0.0
2024-03-31 10:40:00+00,28.21,83.8,1003.325,0.231,305.5,7.397,0.0
2024-03-31 10:50:00+00,28.14,84.0,1003.335,0.558,298.7,3.273,0.0
2024-03-31 11:00:00+00,28.0,85.0,1003.265,0.555,297.6,0.017,0.0
2024-03-31 11:10:00+00,28.01,83.8,1003.28,0.411,286.6,0.0,0.0
2024-03-31 11:20:00+00,28.03,83.1,1003.165,0.376,297.7,0.0,0.0
2024-03-31 11:30:00+00,27.96,83.7,1003.115,0.663,284.7,0.0,0.0
2024-03-31 11:40:00+00,27.88,84.6,1003.34,0.582,294.4,0.0,0.0
2024-03-31 11:50:00+00,27.83,84.0,1003.5,0.527,287.1,0.0,0.0
2024-03-31 12:00:00+00,27.88,84.7,1003.73,0.087,284.2,0.0,0.0
2024-03-31 12:10:00+00,27.76,86.1,1004.035,0.372,292.3,0.0,0.0
2024-03-31 12:20:00+00,27.83,86.0,1004.215,0.292,272.4,0.0,0.0
2024-03-31 12:30:00+00,27.91,84.9,1004.385,0.544,259.8,0.0,0.0
2024-03-31 12:40:00+00,27.87,84.5,1004.4,0.299,276.4,0.0,0.0
2024-03-31 12:50:00+00,27.59,85.2,1004.45,0.13,280.7,0.0,0.0
2024-03-31 13:00:00+00,27.39,85.8,1004.6,0.028,274.7,0.0,0.0
2024-03-31 13:10:00+00,27.25,87.1,1004.45,0.039,263.2,0.0,0.0
2024-03-31 13:20:00+00,27.01,87.6,1004.4,0.03,286.0,0.0,0.0
2024-03-31 13:30:00+00,26.85,87.6,1004.43,0.118,279.0,0.0,0.0
2024-03-31 13:40:00+00,26.81,88.5,1004.665,0.0,267.0,0.0,0.0
2024-03-31 13:50:00+00,26.8,88.7,1004.8,0.0,273.3,0.0,0.0
2024-03-31 14:00:00+00,26.77,88.9,1004.69,0.0,269.9,0.0,0.0
2024-03-31 14:10:00+00,26.76,88.6,1004.665,0.0,269.9,0.0,0.0
2024-03-31 14:20:00+00,26.78,88.3,1004.8,0.0,253.1,0.0,0.0
2024-03-31 14:30:00+00,26.79,88.5,1004.9,0.0,276.7,0.0,0.0
2024-03-31 14:40:00+00,26.82,89.2,1005.0,0.0,260.8,0.0,0.0
2024-03-31 14:50:00+00,26.78,89.2,1005.025,0.0,285.8,0.0,0.0
2024-03-31 15:00:00+00,26.77,89.4,1004.93,0.0,252.1,0.0,0.0
2024-03-31 15:10:00+00,26.78,89.6,1004.9,0.0,323.4,0.0,0.0
2024-03-31 15:20:00+00,26.72,89.8,1004.9,0.0,324.0,0.0,0.0
2024-03-31 15:30:00+00,26.63,89.6,1004.935,0.0,323.6,0.0,0.0
2024-03-31 15:40:00+00,26.68,91.0,1005.0,0.0,275.2,0.0,0.0
2024-03-31 15:50:00+00,26.62,90.6,1004.995,0.0,264.6,0.0,0.0
2024-03-31 16:00:00+00,26.72,90.9,1004.9,0.0,264.7,0.016,0.0
2024-03-31 16:10:00+00,26.89,90.1,1004.94,0.0,312.1,0.0,0.0
2024-03-31 16:20:00+00,27.03,89.1,1005.0,0.0,330.8,0.0,0.0
2024-03-31 16:30:00+00,27.07,89.6,1005.0,0.0,325.2,0.0,0.0
2024-03-31 16:40:00+00,27.06,90.0,1004.93,0.0,323.5,0.0,0.0
2024-03-31 16:50:00+00,27.0,90.3,1004.775,0.0,305.1,0.0,0.0
2024-03-31 17:00:00+00,26.85,90.6,1004.64,0.0,295.8,0.0,0.0
2024-03-31 17:10:00+00,26.69,91.0,1004.465,0.0,320.4,0.0,0.0
2024-03-31 17:20:00+00,26.66,91.3,1004.28,0.0,321.3,0.0,0.0
2024-03-31 17:30:00+00,26.58,91.6,1004.15,0.0,302.1,0.0,0.0
2024-03-31 17:40:00+00,26.49,92.3,1004.05,0.0,309.9,0.0,0.0
2024-03-31 17:50:00+00,26.49,92.7,1003.88,0.0,318.8,0.0,0.0
2024-03-31 18:00:00+00,26.47,92.8,1003.675,0.0,304.6,0.0,0.0
2024-03-31 18:10:00+00,26.45,92.8,1003.56,0.0,300.0,0.0,0.0
2024-03-31 18:20:00+00,26.37,93.0,1003.5,0.0,294.4,0.0,0.0
2024-03-31 18:30:00+00,26.34,93.2,1003.39,0.0,309.2,0.0,0.0
2024-03-31 18:40:00+00,26.25,93.4,1003.26,0.0,301.2,0.0,0.0
2024-03-31 18:50:00+00,26.21,93.7,1003.12,0.0,311.2,0.0,0.0
2024-03-31 19:00:00+00,26.16,93.9,1003.1,0.0,304.1,0.0,0.0
2024-03-31 19:10:00+00,26.12,93.9,1003.065,0.0,299.3,0.0,0.0
2024-03-31 19:20:00+00,26.12,94.1,1003.0,0.0,292.4,0.0,0.0
2024-03-31 19:30:00+00,26.1,94.4,1003.065,0.0,279.2,0.0,0.0
2024-03-31 19:40:00+00,26.07,94.5,1003.05,0.0,284.2,0.0,0.0
2024-03-31 19:50:00+00,26.05,94.8,1003.0,0.0,270.9,0.0,0.0
2024-03-31 20:00:00+00,26.04,95.0,1002.93,0.0,300.7,0.0,0.0
2024-03-31 20:10:00+00,26.02,95.1,1002.845,0.0,299.6,0.0,0.0
2024-03-31 20:20:00+00,25.94,95.2,1002.8,0.0,295.0,0.0,0.0
2024-03-31 20:30:00+00,25.87,95.2,1002.78,0.0,295.3,0.0,0.0
2024-03-31 20:40:00+00,25.82,95.2,1002.7,0.024,297.3,0.0,0.0
2024-03-31 20:50:00+00,25.8,95.2,1002.62,0.015,302.7,0.0,0.0
2024-03-31 21:00:00+00,25.81,95.1,1002.6,0.022,308.3,0.0,0.0
2024-03-31 21:10:00+00,25.77,95.0,1002.6,0.0,299.9,0.0,0.0
2024-03-31 21:20:00+00,25.73,95.1,1002.6,0.0,297.9,0.0,0.0
2024-03-31 21:30:00+00,25.72,95.2,1002.6,0.013,303.2,0.0,0.0
2024-03-31 21:40:00+00,25.79,95.2,1002.6,0.018,293.9,0.0,0.0
2024-03-31 21:50:00+00,25.84,95.1,1002.62,0.0,295.9,0.0,0.0
2024-03-31 22:00:00+00,25.84,95.0,1002.7,0.0,297.4,0.0,0.0
2024-03-31 22:10:00+00,25.87,94.6,1002.785,0.03,310.9,0.0,0.0
2024-03-31 22:20:00+00,25.94,93.9,1002.8,0.082,307.9,0.0,0.0
2024-03-31 22:30:00+00,25.96,93.1,1002.8,0.0,307.0,0.0,0.0
2024-03-31 22:40:00+00,25.93,93.1,1002.88,0.0,287.3,0.0,0.0
2024-03-31 22:50:00+00,25.91,93.4,1003.005,0.0,283.2,0.0,0.0
2024-03-31 23:00:00+00,25.85,93.4,1003.1,0.0,299.8,0.609,0.0
2024-03-31 23:10:00+00,25.84,93.3,1003.1,0.0,293.7,6.57,0.0
2024-03-31 23:20:00+00,25.89,93.4,1003.225,0.0,293.4,18.04,0.0
2024-03-31 23:30:00+00,26.04,93.2,1003.46,0.0,289.4,30.23,0.0
2024-03-31 23:40:00+00,26.08,92.1,1003.52,0.011,289.4,56.17,0.0
2024-03-31 23:50:00+00,26.37,91.2,1003.62,0.028,281.7,75.06,0.0
2024-04-01 00:00:00+00,,,,,,,0.0
2024-04-01 00:10:00+00,27.33,87.5,1003.6,0.075,285.0,109.0,0.0
2024-04-01 00:20:00+00,27.74,85.2,1003.6,0.163,300.8,122.8,0.0
2024-04-01 00:30:00+00,28.32,81.3,1003.6,0.098,286.2,163.4,0.0
2024-04-01 00:40:00+00,28.62,80.4,1003.625,0.448,289.1,228.5,0.0
2024-04-01 00:50:00+00,29.21,79.34,1003.7,0.067,290.7,323.8,0.0
2024-04-01 01:00:00+00,29.8,76.64,1003.81,0.05,296.3,363.3,0.0
2024-04-01 01:10:00+00,30.21,74.07,1003.93,0.162,290.8,400.6,0.0
2024-04-01 01:20:00+00,30.43,72.02,1003.95,0.398,301.4,450.3,0.0
2024-04-01 01:30:00+00,30.76,71.48,1003.9,0.665,292.3,502.5,0.0
2024-04-01 01:40:00+00,31.11,69.7,1003.94,0.264,301.3,545.9,0.0
2024-04-01 01:50:00+00,31.33,68.2,1004.085,0.581,282.6,595.8,0.0
2024-04-01 02:00:00+00,31.77,66.38,1004.1,0.015,288.1,624.5,0.0
2024-04-01 02:10:00+00,31.98,64.45,1004.14,0.06,300.2,680.5,0.0
2024-04-01 02:20:00+00,32.56,63.77,1004.2,0.0,290.4,725.1,0.0
2024-04-01 02:30:00+00,32.77,61.35,1004.29,0.15,277.7,803.0,0.0
2024-04-01 02:40:00+00,32.96,59.89,1004.3,0.187,272.9,842.0,0.0
2024-04-01 02:50:00+00,32.77,60.89,1004.225,0.01,270.5,665.3,0.0
2024-04-01 03:00:00+00,33.06,59.53,1004.135,0.12,277.5,878.0,0.0
2024-04-01 03:10:00+00,33.45,57.66,1004.0,0.088,290.1,920.0,0.0
2024-04-01 03:20:00+00,33.44,56.56,1003.8,0.082,290.4,981.0,0.0
2024-04-01 03:30:00+00,33.88,55.74,1003.71,0.301,279.1,994.0,0.0
2024-04-01 03:40:00+00,33.9,54.69,1003.555,0.395,265.7,1028.0,0.0
2024-04-01 03:50:00+00,34.04,54.16,1003.355,0.346,281.5,1079.0,0.0
2024-04-01 04:00:00+00,34.33,52.01,1003.18,0.192,290.3,1052.0,0.0
2024-04-01 04:10:00+00,34.59,51.95,1002.975,0.243,285.9,878.0,0.0
2024-04-01 04:20:00+00,34.42,53.0,1002.84,0.012,300.4,905.0,0.0
2024-04-01 04:30:00+00,34.27,54.35,1002.735,0.064,304.4,751.9,0.0
2024-04-01 04:40:00+00,34.47,54.53,1002.575,0.217,309.4,956.0,0.0
2024-04-01 04:50:00+00,34.53,52.87,1002.355,0.309,305.0,764.8,0.0
2024-04-01 05:00:00+00,33.96,55.68,1002.175,0.32,304.4,425.8,0.0
2024-04-01 05:10:00+00,33.83,57.17,1002.025,0.0,302.8,283.7,0.0
2024-04-01 05:20:00+00,33.44,58.02,1001.855,0.201,276.0,177.1,0.0
2024-04-01 05:30:00+00,33.01,60.03,1001.7,0.022,257.9,172.4,0.0
2024-04-01 05:40:00+00,32.88,61.74,1001.63,0.0,251.3,162.1,0.0
2024-04-01 05:50:00+00,32.39,64.45,1001.51,0.561,257.4,86.4,0.0
2024-04-01 06:00:00+00,31.6,70.65,1001.305,0.748,275.8,116.2,0.0
2024-04-01 06:10:00+00,30.69,74.28,1001.185,0.36,268.8,186.2,0.0
2024-04-01 06:20:00+00,30.45,76.49,1001.135,0.739,301.5,154.3,0.0
2024-04-01 06:30:00+00,30.06,78.19,1001.145,0.613,271.8,117.1,0.0
2024-04-01 06:40:00+00,29.24,80.3,1000.95,0.354,257.9,95.8,0.0
2024-04-01 06:50:00+00,28.26,85.8,1000.745,1.33,258.9,78.91,0.6
2024-04-01 07:00:00+00,27.28,89.4,1000.605,1.242,241.7,102.1,0.4
2024-04-01 07:10:00+00,26.99,91.3,1000.81,0.988,252.2,124.8,0.0
2024-04-01 07:20:00+00,26.83,90.3,1000.6,1.151,300.5,136.9,0.0
2024-04-01 07:30:00+00,26.92,89.9,1000.6,0.241,215.8,173.2,0.0
2024-04-01 07:40:00+00,27.28,89.3,1000.545,0.747,311.3,223.1,0.0
2024-04-01 07:50:00+00,27.57,85.1,1000.3,1.478,331.5,241.4,0.0
2024-04-01 08:00:00+00,27.64,83.3,1000.075,0.721,314.9,228.4,0.0
2024-04-01 08:10:00+00,27.69,82.6,1000.0,0.692,283.7,197.9,0.0
2024-04-01 08:20:00+00,27.88,82.2,1000.0,0.576,278.9,189.1,0.0
2024-04-01 08:30:00+00,28.1,80.8,1000.11,0.452,328.3,156.0,0.0
2024-04-01 08:40:00+00,28.26,81.1,1000.135,0.25,300.2,135.4,0.0
2024-04-01 08:50:00+00,28.21,83.9,1000.18,0.125,293.1,126.8,0.0
2024-04-01 09:00:00+00,28.27,81.3,1000.555,0.164,320.4,115.8,0.0
2024-04-01 09:10:00+00,28.46,82.1,1000.73,0.06,286.8,106.2,0.0
2024-04-01 09:20:00+00,28.45,80.1,1000.735,0.0,315.0,112.5,0.0
2024-04-01 09:30:00+00,28.52,82.0,1001.005,0.0,320.3,113.9,0.0
2024-04-01 09:40:00+00,28.7,79.89,1001.165,0.128,332.1,115.6,0.0
2024-04-01 09:50:00+00,28.89,78.45,1001.2,0.195,297.7,105.4,0.0
2024-04-01 10:00:00+00,28.83,78.46,1001.545,0.294,292.6,62.19,0.0
2024-04-01 10:10:00+00,28.68,78.13,1001.6,0.492,299.6,38.57,0.0
2024-04-01 10:20:00+00,28.52,78.69,1001.775,0.188,302.2,22.23,0.0
2024-04-01 10:30:00+00,28.28,79.78,1001.665,0.363,303.0,11.11,0.0
2024-04-01 10:40:00+00,28.1,79.18,1001.875,0.581,299.1,5.551,0.0
2024-04-01 10:50:00+00,28.04,77.8,1002.065,1.017,295.4,2.014,0.0
2024-04-01 11:00:00+00,27.87,78.21,1002.08,0.582,290.3,0.301,0.0
2024-04-01 11:10:00+00,27.79,78.43,1002.06,0.346,295.6,0.106,0.0
2024-04-01 11:20:00+00,27.71,79.68,1002.305,0.158,292.6,0.0,0.0
2024-04-01 11:30:00+00,27.61,80.8,1002.55,0.174,288.4,0.0,0.0
2024-04-01 11:40:00+00,27.68,81.9,1002.72,0.081,283.9,0.0,0.0
2024-04-01 11:50:00+00,27.62,83.4,1002.93,0.274,278.6,0.0,0.0
2024-04-01 12:00:00+00,27.41,86.0,1003.09,0.321,281.0,0.0,0.0
2024-04-01 12:10:00+00,27.13,87.6,1003.03,0.226,290.6,0.0,0.0
2024-04-01 12:20:00+00,27.02,88.6,1003.195,0.094,281.5,0.0,0.0
2024-04-01 12:30:00+00,26.98,88.9,1003.325,0.032,279.4,0.0,0.0
2024-04-01 12:40:00+00,26.95,89.4,1003.52,0.023,279.0,0.0,0.0
2024-04-01 12:50:00+00,26.92,89.9,1003.6,0.026,284.5,0.0,0.0
2024-04-01 13:00:00+00,26.88,90.7,1003.525,0.0,254.4,0.0,0.2
2024-04-01 13:10:00+00,26.76,91.9,1003.65,0.043,224.9,0.0,0.0
2024-04-01 13:20:00+00,26.66,93.1,1003.835,0.174,209.1,0.0,0.0
2024-04-01 13:30:00+00,26.54,93.5,1003.725,0.12,203.6,0.0,0.0
2024-04-01 13:40:00+00,26.47,94.0,1003.905,0.147,213.7,0.0,0.0
2024-04-01 13:50:00+00,26.48,94.3,1003.945,0.124,276.6,0.0,0.0
